Open,High,Low,Adj Close,Volume,class
1384.872803,1389.924927,1367.140869,1355.49292,8088587,DOWN
1379.672119,1389.825806,1359.116943,1341.349976,7923866,DOWN
1366.051147,1370.707031,1334.599365,1319.745117,8455067,DOWN
1348.170654,1351.093018,1330.389282,1320.574341,6792015,UP
1343.267212,1344.753052,1311.270508,1296.531006,8806267,DOWN
1316.421631,1328.11084,1308.595825,1301.602905,9587648,UP
1325.386719,1335.342285,1314.044189,1298.628174,7684871,DOWN
1320.433594,1340.295288,1316.520752,1313.649048,5795755,UP
1337.323486,1344.158691,1324.098877,1310.040039,5975855,DOWN
1332.370483,1336.283325,1322.464355,1307.16272,4285366,DOWN
1332.370483,1347.229614,1327.417358,1310.674194,8011783,UP
1362.088745,1376.700317,1352.182617,1351.835327,18130729,UP
1347.229614,1354.16394,1328.7052,1312.234619,10895052,DOWN
1335.342285,1360.107544,1333.361084,1330.279297,9141135,UP
1357.432861,1381.702881,1353.420898,1355.298096,7430660,UP
1376.056396,1399.137573,1349.805176,1338.618896,14061860,DOWN
1362.088745,1382.842041,1357.829102,1358.516846,6954749,UP
1383.287842,1383.287842,1353.965698,1358.516846,10313866,DOWN
1378.929077,1400.623535,1369.12207,1370.46521,8764806,UP
1394.72937,1404.189697,1389.479126,1374.171631,6571878,UP
1384.872803,1389.627686,1365.159668,1350.811157,7306518,DOWN
1381.702881,1381.901001,1327.615479,1310.430298,8961240,DOWN
1327.417358,1327.417358,1280.066284,1267.464478,14749036,DOWN
1276.69812,1276.69812,1239.996094,1225.523071,19692278,DOWN
1253.121704,1265.702393,1233.309448,1220.353394,11333250,DOWN
1236.182251,1248.96106,1215.973755,1201.723633,8124086,DOWN
1224.889282,1257.430786,1219.936279,1229.424561,13124240,UP
1261.046509,1265.999634,1238.856934,1225.961914,11269622,DOWN
1248.119019,1259.956909,1246.286499,1234.203857,6669276,UP
1255.102905,1264.959473,1240.243774,1236.203369,7973309,UP
1301.265259,1325.139038,1291.260132,1293.26355,12450850,UP
1319.690674,1354.16394,1317.560791,1306.821289,14003548,UP
1333.014404,1346.932373,1322.563477,1307.406372,11394393,UP
1359.116943,1378.929077,1312.558228,1301.066528,17890505,DOWN
1335.342285,1341.087769,1304.138062,1303.944092,10277262,UP
1324.544678,1324.940918,1294.727295,1278.388794,7419387,DOWN
1307.407104,1322.266235,1301.0177,1291.166382,19657240,UP
1308.595825,1320.780273,1291.904053,1280.729736,7180252,DOWN
1303.890381,1329.398682,1303.890381,1297.018677,10842653,UP
1325.337158,1329.299561,1307.803345,1297.408813,11871652,UP
1322.464355,1354.411499,1308.793945,1326.719116,8564026,UP
1344.703613,1361.345825,1335.441406,1318.379761,7126831,DOWN
1349.111816,1349.111816,1308.694824,1294.677734,7736969,DOWN
1313.49939,1314.787109,1293.340454,1282.534302,6794394,DOWN
1308.496704,1314.539429,1297.798218,1286.679443,5431146,UP
1309.437866,1321.968994,1305.624023,1296.433472,5303590,UP
1322.167236,1325.832397,1312.558228,1299.359619,4752340,UP
1317.511353,1322.167236,1296.361816,1294.5802,7239164,DOWN
1309.487427,1312.558228,1297.104736,1285.119019,6896085,DOWN
1307.605225,1307.605225,1266.494873,1250.736572,6880158,DOWN
1266.891113,1275.856201,1257.183105,1249.468628,7751984,DOWN
1274.81604,1289.77417,1250.744141,1245.908447,6688408,DOWN
1267.980835,1287.792969,1265.999634,1264.830811,4960591,UP
